Tiempo_s,COM4_uV,COM7_uV
8.096,0.10664422335274182,-0.010217871728702477
8.1,-1.9644131523851867,-1.450079856840377
8.104,-0.08006811958842697,-0.12302875627350396
8.108,3.4187447028510425,-3.0832924979124705
8.112,0.5586216721815518,-4.164583719291906
8.116,-3.6317559194034565,2.5868899219893517
8.12,-0.9648343499336134,3.97969477526196
8.124,1.4274140173443266,-2.59164758888849
8.128,-2.598263105507985,-3.3377703380309205
8.132,-4.476313348892381,-1.1552595292904044
8.136,-1.5547377720483766,-5.627728393083705
8.14,-2.2706893668714443,-8.440693374892218
8.144,-5.154383628917575,-4.535316283792952
8.148,-3.6079998442519523,-3.0070625354531932
8.152,-2.3385235671685924,-5.313393731617769
8.156,-4.3263705809630055,-6.247347357444198
8.16,-2.955063224499509,-7.977929286374876
8.164,0.6405224338879594,-12.005633043258593
8.168,-0.7802051948368884,-13.833416742259674
8.172,-4.084359935141334,-12.233585242621311
8.176,-4.049384651037851,-10.76464439744928
8.18,-3.752399448859702,-11.810198020699136
8.184,-4.140762606350828,-14.016826225438262
8.188,-2.0891075258073353,-14.326367274109424
8.192,0.5782490283551395,-13.061559069147034
8.196,1.0499080724963634,-12.598943876899806
8.2,0.9635727823335278,-11.377119999137843
8.204,1.5361052160081912,-8.984264395829063
8.208,2.2787859967626645,-9.793835283201185
8.212,3.026144178005294,-11.55718656617426
8.216,2.74450754996734,-7.546913625717396
8.22,1.5400599879736094,-3.587503742397555
8.224,2.0931945947233834,-7.71414853874035
8.228,4.673048428135075,-11.54394106782996
8.232,6.083452608502843,-8.169496788423526
8.236,5.041180843556123,-6.522402346075384
8.24,3.396129293852886,-9.271160775430763
8.244,2.698314833097444,-7.283351706278882
8.248,2.315780250965334,-1.4600149427183506
8.252,0.8935816143533353,-0.808157103486141
8.256,-0.33603000673922745,-4.960000270685934
8.26,1.4884378302409096,-6.116329424599068
8.264,4.990478280153189,-0.8752944951652362
8.268,5.364045906985607,3.700171817865704
8.272,2.8755860695282314,0.15943385338169147
8.276,2.3571372404197257,-3.2866092912661182
8.28,3.5842827706579343,0.907188228577458
8.284,2.3002128370449126,0.035223204383645346
8.288,-0.07454804815653215,-9.794306996177747
8.292,0.9774834557602199,-10.770151043940912
8.296,3.558559901682924,-3.852413874356867
8.3,3.31234161122438,-6.2819747565962025
8.304,1.786784555390572,-10.442054034920336
8.308,2.1136025366411184,-3.5063663918904275
8.312,3.151371280323985,2.5870448718104075
8.316,3.2130681493714777,0.39455872382734825
8.32,2.533202332704639,-0.8768154427904697
8.324,0.8868811835968566,-1.0254107009682478
8.328,-1.1700497656634603,-3.43148331777269
8.332,-0.970098762021435,-1.9681160717798307
8.336,1.757477107394749,1.7765083968923587
8.34,3.4375926200299878,-0.9667510189283215
8.344,3.0761340119698373,-6.0507436775683
8.348,3.577370852890033,-5.812850703838422
8.352,4.235209976137021,-4.783165296221508
8.356,1.487845186238554,-6.770169027232968
8.36,-1.5176347645478279,-7.005691913968844
8.364,1.093234771180767,-5.20941688039152
8.368,5.705247739412448,-5.651634044773732
8.372,5.211573756364741,-5.387135470994226
8.376,1.9070204706387037,-0.15197974742467846
8.38,1.2979602294411046,5.150913505620217
8.384,2.0230919957994167,4.568968459111298
8.388,1.0264653029893518,-0.25688041207092827
8.392,-0.715991916640768,-5.075282835362267
8.396,-1.199214916796894,-7.252712997204877
8.4,0.2726691386879674,-6.00351466305097
8.404,2.5870877188977124,-3.1308403245764937
8.408,3.5740159106173595,-0.3913924454208768
8.412,3.494159636679963,1.2379595936714258
8.416,3.7461038830357056,-0.16202081758261322
8.42,2.899016423512755,-2.020495229510156
8.424,0.9260662910816562,0.33636603406040955
8.428,1.5497877600193353,0.7418977735688053
8.432,4.297857935731486,-7.565967459258483
8.436,4.425183502740021,-13.273146406735394
8.44,2.5628553222746153,-6.594498053972524
8.444,2.5591192470672537,-0.1691926898740057
8.448,3.3179090586346383,-4.0343302508639765
8.452,2.6602257584607925,-7.657221861528028
8.456,2.0451648602676578,-4.073991434578427
8.46,2.448988611192047,-2.39625578620928
8.464,3.378685114922656,-8.707995329959754
8.468,4.818917977983329,-15.19806314713642
8.472,4.91663633322638,-11.716855809566804
8.476,2.060186911590175,-2.2914236107888897
8.48,0.10476642851162121,-1.3168128516539426
8.484,2.514390817304288,-8.490310532242484
8.488,5.378545649572915,-10.767754662017769
8.492,4.8260692254384185,-11.750507613918153
8.496,3.3962041097748887,-20.299358993354403
8.5,3.0590772314795602,-21.620999692633568
8.504,2.0269167968649477,-5.855754256346501
8.508,1.1202288479662807,5.2530790472584865
8.512,2.9106152091884145,-1.079112223260121
8.516,4.8324681033471215,-6.574019925793149
8.52,2.742037434602744,-1.1927453296092487
8.524,-0.8927621631756093,2.9559354530446864
8.528,-1.0070573432354397,0.6270128580234893
8.532,1.2513561242210292,-1.0204589126659416
8.536,1.6857128635724379,0.17893985111309085
8.54,0.6804222897793593,0.27797471586711
8.544,0.39069817606281276,-0.5163499157418503
8.548,-0.17554954476497953,1.0910742478888853
8.552,-1.326906358911295,1.4276283989813878
8.556,-0.7617732653990293,-5.2812610828409055
8.56,1.4805395265277024,-10.649600051402414
8.564,2.834561623733675,-3.023739142978716
8.568,2.6740077903725377,8.390507938145019
8.572,1.8667904863424616,8.948485016446881
8.576,1.1542058536622986,4.085515699288239
8.58,1.463057280951034,3.042838584529318
8.584,2.290515969856951,2.4698021222824433
8.588,1.7659276688428147,1.7776444643639406
8.592,0.033528882382597214,6.106155926709878
8.596,-1.0619938260770332,11.903894273917082
8.6,-0.7310986577305678,11.466474645778872
8.604,0.48171623687937215,6.494991502946636
8.608,0.9559788581678923,5.325360049910337
8.612,-0.05868725298361133,9.694928419926798
8.616,-0.32873968878301785,11.248085134821277
8.62,0.7606534834520704,7.346483570382125
8.624,-0.351790367474365,7.28781492938289
8.628,-3.657086420852231,11.274412318550487
8.632,-4.192415436198692,9.674426638552838
8.636,-1.840976276124953,7.637624805483522
8.64,-0.8625169870051241,13.606614266512244
8.644,-0.8731598700003071,16.459144614338857
8.648,0.21609511859718022,8.815088899359182
8.652,0.257039991602352,3.0861747899307357
8.656,-1.5928082786915825,5.595079923593154
8.66,-2.244708441202114,8.857564110487388
8.664,-1.5507051213750125,8.668720625400553
8.668,-2.2596898475479694,6.152514199138691
8.672,-3.502487920014029,4.115955086836152
8.676,-2.574163474745238,4.09387554309747
8.68,0.06796926237362122,1.0707557597640847
8.684,2.7518260959269996,-4.304272364938566
8.688,4.7303248063454815,0.6133784946290728
8.692,4.59150002584439,14.772547197739883
8.696,2.0139910535235868,19.651796055785056
8.7,0.07129464615278369,12.994481725715525
8.704,0.4235615980809988,9.461653655230002
8.708,-0.06679970599088181,9.488725565503238
8.712,-2.405085614756037,4.832614161751337
8.716,-2.054014847185774,1.440190502114202
8.72,1.233983999772101,5.626599708668655
8.724,0.9763846300692249,8.306464873098543
8.728,-2.3842924123710554,5.040765279691881
8.732,-1.2236687749902937,5.080080342631209
8.736,2.398666104086111,8.812607258567503
8.74,0.4462143424578462,6.4176574559586665
8.744,-3.1076260520451804,0.5756436585059443
8.748,-1.2691817175230549,0.9344651537989446
8.752,0.6104550821701633,4.7688875763190435
8.756,-1.6000774637391109,5.803586076674998
8.76,-2.322735455950289,5.4244542930745485
8.764,-1.6527099277752944,4.483700532140649
8.768,-4.183452845781792,2.3672731179320365
8.772,-6.016446176152831,2.2901176380534487
8.776,-4.3780363708130885,4.668806398480857
8.78,-4.3241048421836,4.752855140553386
8.784,-5.634200324018127,2.168113692286049
8.788,-4.227723463629751,2.197531845464251
8.792,-2.801494856147359,6.096585745906578
8.796,-3.312584532893761,7.828507981780502
8.8,-2.9329259145532918,3.8452952916535104
8.804,-2.1814002832275063,0.42545546373268905
8.808,-1.835276474398566,2.1183137819386886
8.812,0.42026561520750505,2.075871828640855
8.816,2.863814647185622,-2.4259476246208944
8.82,2.761111273061016,-2.7978477312422267
8.824,2.155065995140256,1.8332539857854204
8.828,1.5191094926634143,3.6239777929115853
8.832,0.5065074072444227,3.104452254764599
8.836,2.449059529912133,2.447930686951601
8.84,5.482111237929856,-1.2587809257711715
8.844,3.6781399991073944,-2.674610205903413
8.848,0.7078850403058672,4.067196822557538
8.852,2.6239268488644383,10.118838522819454
8.856,5.39593227788042,10.276972811207045
8.86,5.198565400015838,11.146372555354418
8.864,4.5892037981112255,10.618580670101721
8.868,3.4824949934698957,4.0253403133403705
8.872,0.7993163664500488,-0.667750510546206
8.876,-0.40777096448433614,-1.0789709125956346
8.88,0.5156695365149997,-4.891302278631953
8.884,0.8198132234926303,-8.284859359355465
8.888,0.8727257220581337,-3.76497316848328
8.892,1.923499135849815,2.2920907623837863
8.896,2.429028846779984,4.272631702897657
8.9,1.7285239896057034,5.971626384243235
8.904,1.4202639354158102,7.279715035456443
8.908,2.232071426543144,4.72236995988588
8.912,2.9941161107275542,0.5737010020309583
8.916,2.2702485045337175,-0.9636584217500186
8.92,0.5771742577946265,0.8625464100363942
8.924,0.12948558278198163,3.113299286000892
8.928,1.2940550962949187,1.57905766882517
8.932,1.7541631062156524,-2.120959035037977
8.936,0.18743199558077905,-0.6059920264345688
8.94,-1.6200566814847748,6.228814594305465
8.944,-1.1697376991484685,8.192315280162559
8.948,0.809137337743878,1.692011707410428
8.952,0.9448138467478838,-2.9599410068007934
8.956,-0.6824519567352235,1.1323012723220645
8.96,-0.35373686543675564,6.846667071590433
8.964,1.1004005149597194,7.814214912006371
8.968,-0.9545360143274655,7.5968722118304655
8.972,-4.75199744820528,8.191155092107806
8.976,-4.71776874316654,6.742794736985001
8.98,-2.6673711355495313,4.21344852327524
8.984,-3.2952323908846815,2.9663260840738985
8.988,-3.7917333202464736,2.3008671040801483
8.992,-0.8914603597691604,2.9137573026897936
8.996,0.8069359576285212,4.839772394143821
9.0,-1.5460409921901737,4.4580476936987194
9.004,-3.1944661269935466,2.8888987230607412
9.008,-2.127545934285621,4.298054575441172
9.012,-1.5293719041964433,4.110988703193778
9.016,-1.2462779590491182,-1.238754299530476
9.02,-0.14792394305393497,-1.7142515004320398
9.024,-1.1014213273558595,7.246661640950852
9.028,-3.5232270407860975,11.648077047804062
9.032,-2.6183149637638063,5.377127425898299
9.036,-0.39035052969830986,2.9334470472558793
9.04,-2.3885243444881388,9.484408246828767
9.044,-5.856842576038293,10.697558678191625
9.048,-5.681666704651451,2.7705815410134917
9.052,-3.466092471624545,-2.3624724620746598
9.056,-0.9634386622435517,-2.092127970425258
9.06,2.0317334602956327,-1.183474290009082
9.064,2.008386536051482,2.5291300552294516
9.068,-1.7349639277289772,6.8015191046742345
9.072,-3.219369184880115,3.8730734966532996
9.076,-1.9043491846259606,-0.8653538814010027
9.08,-2.8819149716417973,0.016107064027705675
9.084,-4.704416425532068,-1.657631003703325
9.088,-4.167508652356033,-7.976281676331983
9.092,-4.180235143505493,-6.766032065289169
9.096,-5.478237360613081,0.04842158878711267
9.1,-4.806593263753161,-0.2886115657074093
9.104,-3.0400497926382624,-4.679991367272883
9.108,-2.4139254470193414,-5.655863150821997
9.112,-1.7499424136782482,-6.978077777067552
9.116,-0.3674887475886594,-9.287670096126924
9.12,0.4844038377254074,-8.310870911869381
9.124,-0.32290069602895655,-5.809169507240352
9.128,-2.7352667678882305,-3.670353861879331
9.132,-4.425497619465835,-1.8846192919104894
9.136,-3.9077320445158756,-3.7159334495973564
9.14,-2.9207176072924304,-7.662826378321839
9.144,-2.1374754399657063,-8.217632961447935
9.148,-1.2057655533560359,-7.527692948271589
9.152,-1.4070548559839917,-8.072752859571402
9.156,-1.6518305607394714,-6.092779559803461
9.16,-0.5149178011257589,-3.5907920342125745
9.164,-1.3048328186084521,-5.879638122773901
9.168,-4.083724066318252,-8.953184163915708
9.172,-3.7942560715284928,-8.622831522639562
9.176,-2.0719765944654505,-8.573984915274721
9.18,-3.0436324195552635,-9.321323320080136
9.184,-2.8128551638936905,-7.275184084040422
9.188,-0.12266769003273237,-4.312088244731402
9.192,-1.5832154342872353,-3.930936169525623
9.196,-6.561808238398741,-5.233195651958706
9.2,-6.911920703030245,-6.827505055327695
9.204,-2.6571995506275505,-7.649582884203426
9.208,-0.47082472072766723,-6.3861403439081315
9.212,-1.3910171117842518,-6.3905552082198405
9.216,-1.759358935367489,-10.037032346769475
9.22,-0.9567155828232856,-9.12310152473654
9.224,-1.5235523723517261,-0.13404146831168617
9.228,-3.8171018790488835,2.9787359742758923
9.232,-5.294711727535702,-5.1959723080317985
9.236,-5.3347652519651785,-8.943897652688225
9.24,-5.22646051118979,-4.47320402048706
9.244,-4.316290874472535,-5.518055123807773
9.248,-3.1376873549286852,-9.315499120902082
9.252,-5.117255003519315,-4.028337407653211
9.256,-8.698186862078726,2.0786933924422613
9.26,-8.096441749379444,-1.0169576955897597
9.264,-4.76845165184392,-5.30470417835965
9.268,-4.586998018363419,-4.757966072720407
9.272,-6.332801803773538,-3.1699713766865045
9.276,-5.88117727836286,-1.7358220256008963
9.28,-4.634033989216664,-1.2278176582203315
9.284,-4.941126119190164,-2.5372509398574863
9.288,-5.755986991255918,-1.0801338132508391
9.292,-6.5623669057793865,2.7045234368728757
9.296,-8.04527820073266,0.41387969304567207
9.3,-8.646297338759817,-6.365227589526917
9.304,-6.672729182820445,-6.7887900359840785
9.308,-4.868379223794585,-0.7961057547501014
9.312,-6.548039012231641,2.6168313243226535
9.316,-8.65232955668877,1.3758215808523389
9.32,-6.902857136742059,-1.0421101194050948
9.324,-3.931987976298866,-3.25228030308363
9.328,-2.6700648656425825,-3.867302453295274
9.332,-0.5413290766189385,-2.1148851043902113
9.336,1.9468504710050896,-0.6363498747967284
9.34,0.7446113780351364,-0.008639066413977048
9.344,-1.3651911096360037,1.2851431419875325
9.348,0.5810583082419312,-0.21526995017244133
9.352,3.8248061350697977,-5.854901076645135
9.356,4.442826464365341,-7.848826779980371
9.36,3.370066655234833,-3.277050493186451
9.364,1.533440743991747,-0.5965280820657171
9.368,-0.17703516229294092,-3.4594276852418346
9.372,0.8040807362310334,-5.263768781543149
9.376,3.468772635149694,-3.0102239058200553
9.38,3.930538820991087,-1.8672176531052855
9.384,2.6959223007931845,-3.596718036726614
9.388,2.659687224226567,-1.939861653292411
9.392,2.8849705377028236,4.378697117190612
9.396,1.5705862338839287,6.285499552446026
9.4,0.43561087141234367,0.620073636581651
9.404,1.2408880759053638,-4.188454046740347
9.408,2.3503579890516173,-3.434930519951166
9.412,2.0184539384147637,-0.4366507327852389
9.416,1.3255082179874904,0.8072593520566471
9.42,1.5205360393047904,-1.9717322145754963
9.424,1.731611142943307,-4.696184892685011
9.428,1.4738719246566792,-0.7934727711465825
9.432,2.025640924174396,4.443430179774126
9.436,3.2293270991784926,2.7978174885455473
9.44,3.084160351525945,-0.5391161331165222
9.444,2.0584319739555195,-0.33622788871531384
9.448,2.4132501460663507,-0.10386207307624318
9.452,3.3057155907071794,0.041415071165914696
9.456,2.6740926739183273,0.4416255867653689
9.46,1.923925798788364,-2.171701663271463
9.464,2.6908396293304175,-3.796749235180485
9.468,2.9580721628365936,-0.4371773688825442
9.472,1.0482838321767591,1.0071716166527835
9.476,-0.8208833938525428,-2.394888198873147
9.48,0.0956896688829989,-6.3730930107446255
9.484,2.7716110629908606,-11.273533962757497
9.488,3.767716830762833,-13.24199506978357
9.492,2.7505801222764,-4.470241280685343
9.496,2.6234137563595894,6.147742555639724
9.5,3.0443817183405084,5.312188407522214
9.504,1.222785135776034,0.012279158749208818
9.508,-0.5377960692296071,-0.054476106105369126
9.512,1.682166133686108,0.26852165360296
9.516,4.942678649219545,-0.9390951597643351
9.52,4.676589149540181,1.554237902974549
9.524,2.621545142192815,5.761732146489194
9.528,2.0512244424952844,5.83525636412422
9.532,2.2163871689470795,1.334496985744778
9.536,1.4506857312141435,-2.3427155574090364
9.54,0.02423699828953474,2.0077135015293948
9.544,-0.9223559698179873,9.282858990039045
9.548,-0.8721224842658675,3.985073591897617
9.552,-0.36103895530557395,-8.59216095606385
9.556,0.24708283499676753,-6.709910590948567
9.56,0.8311066151197473,4.887551466939328
9.564,-0.22636757694725773,5.531116071011866
9.568,-3.3999077957562065,0.3106192352337871
